Scan,DL Bat. V,DC Volts(EB),DC Amps(EB),DC Watts(EB),DC Wh(EB),DC Volts(ET),DC Amps(ET),DC Watts(ET),DC Wh(ET),DC Volts(PT),DC Amps(PT),DC Watts(PT),DC Wh(PT)
Feb  2 2016 12:49PM,11.87,160.019,7.252,1160.48,2272.358,158.68,7.104,1127.314,2255.893,156.348,6.925,1082.697,1257.485
Feb  2 2016 12:50PM,11.858,160.04,7.261,1162.02,2272.377,158.665,7.153,1134.983,2255.912,156.325,6.93,1083.34,1257.503
Feb  2 2016 12:51PM,11.861,159.195,7.297,1161.558,2272.398,158.445,7.122,1128.375,2255.932,156.268,6.931,1083.151,1257.52
Feb  2 2016 12:52PM,11.867,159.07,7.253,1153.67,2272.416,157.688,7.061,1113.462,2255.949,155.662,6.916,1076.514,1257.539
Feb  2 2016 12:53PM,11.86,158.346,7.242,1146.817,2272.437,157.067,7.115,1117.447,2255.969,155.009,6.929,1073.978,1257.556
Feb  2 2016 12:54PM,11.858,159.925,7.163,1145.532,2272.455,157.215,7.09,1114.65,2255.987,154.923,6.917,1071.657,1257.575
Feb  2 2016 12:55PM,11.856,158.02,7.297,1153.046,2272.476,157.232,7.137,1122.177,2256.005,154.891,6.957,1077.499,1257.592
Feb  2 2016 12:56PM,11.868,157.734,7.288,1149.495,2272.493,157.156,7.117,1118.543,2256.025,154.871,6.927,1072.832,1257.611
Feb  2 2016 12:57PM,11.87,155.293,7.291,1132.234,2272.514,155.958,7.133,1112.461,2256.042,153.328,6.968,1068.395,1257.628
Feb  2 2016 12:58PM,11.866,156.882,7.239,1135.716,2272.532,155.888,7.097,1106.313,2256.062,153.23,6.934,1062.502,1257.645
Feb  2 2016 12:59PM,11.862,156.702,7.254,1136.706,2272.55,155.706,7.093,1104.345,2256.079,153.301,6.917,1060.404,1257.663
Feb  2 2016  1:00PM,11.857,156.617,7.258,1136.688,2272.57,155.851,7.088,1104.693,2256.099,153.437,6.922,1062.143,1257.68
Feb  2 2016  1:01PM,11.867,157.36,7.16,1126.654,2272.588,156.505,7.002,1095.771,2256.116,154.854,6.798,1052.76,1257.699
Feb  2 2016  1:02PM,11.859,157.011,7.137,1120.64,2272.606,156.219,6.988,1091.647,2256.134,153.589,6.835,1049.753,1257.716
Feb  2 2016  1:03PM,11.856,156.515,7.167,1121.787,2272.626,155.161,7.02,1089.288,2256.154,153.264,6.838,1047.944,1257.733
Feb  2 2016  1:04PM,11.863,157.069,7.2,1130.847,2272.644,156.062,7.024,1096.208,2256.17,153.637,6.807,1045.842,1257.751
Feb  2 2016  1:05PM,11.863,158.316,7.17,1135.127,2272.664,156.952,7.014,1100.872,2256.19,156.016,6.811,1062.572,1257.767
Feb  2 2016  1:06PM,11.869,159.202,7.163,1140.309,2272.682,157.485,7.019,1105.451,2256.207,156.229,6.817,1064.93,1257.786
Feb  2 2016  1:07PM,11.868,158.834,7.135,1133.257,2272.702,158.042,6.988,1104.391,2256.227,156.304,6.808,1064.14,1257.803
Feb  2 2016  1:08PM,11.859,159.468,7.164,1142.356,2272.72,158.127,7.008,1108.096,2256.244,156.336,6.81,1064.573,1257.822
Feb  2 2016  1:09PM,11.87,159.787,7.135,1140.12,2272.74,157.991,6.998,1105.598,2256.264,156.33,6.799,1062.922,1257.839
Feb  2 2016  1:10PM,11.87,160.034,7.084,1133.67,2272.758,158.135,6.955,1099.795,2256.281,156.316,6.76,1056.732,1257.857
Feb  2 2016  1:11PM,11.866,159.911,7.066,1129.913,2272.779,157.624,6.986,1101.172,2256.301,156.331,6.758,1056.454,1257.874
Feb  2 2016  1:12PM,11.863,159.735,7.037,1123.989,2272.796,157.304,6.937,1091.218,2256.318,156.241,6.725,1050.647,1257.893
Feb  2 2016  1:13PM,11.863,160.002,6.924,1107.797,2272.816,156.988,6.86,1076.943,2256.335,156.17,6.641,1037.111,1257.909
Feb  2 2016  1:14PM,11.867,160.006,6.917,1106.806,2272.834,156.693,6.853,1073.841,2256.354,156.239,6.621,1034.461,1257.926
Feb  2 2016  1:15PM,11.869,158.778,7.007,1112.545,2272.851,156.767,6.875,1077.769,2256.371,154.874,6.698,1037.277,1257.944
Feb  2 2016  1:16PM,11.858,156.721,7.093,1111.67,2272.871,155.886,6.914,1077.833,2256.39,153.288,6.771,1037.843,1257.96
Feb  2 2016  1:17PM,11.861,159.99,6.881,1100.865,2272.888,158.31,6.726,1064.826,2256.407,153.359,6.696,1026.865,1257.979
Feb  2 2016  1:18PM,11.865,159.906,6.97,1114.499,2272.908,157.023,6.89,1081.827,2256.426,153.357,6.781,1039.989,1257.995
Feb  2 2016  1:19PM,11.868,160.013,6.867,1098.782,2272.926,159.461,6.629,1057.133,2256.443,156.288,6.602,1031.747,1258.013
Feb  2 2016  1:20PM,11.865,159.996,6.85,1096.005,2272.945,158.676,6.702,1063.433,2256.461,154.867,6.584,1019.717,1258.029
Feb  2 2016  1:21PM,11.87,160.006,6.894,1103.048,2272.962,158.898,6.724,1068.435,2256.478,154.991,6.631,1027.823,1258.047
Feb  2 2016  1:22PM,11.868,159.325,7.092,1129.945,2272.982,157.633,6.945,1094.706,2256.498,154.893,6.78,1050.233,1258.063
Feb  2 2016  1:23PM,11.859,159.475,7.02,1119.521,2273,157.088,6.937,1089.753,2256.514,154.9,6.77,1048.641,1258.082
Feb  2 2016  1:24PM,11.866,159.633,6.986,1115.125,2273.02,156.59,6.912,1082.328,2256.534,154.85,6.714,1039.742,1258.098
Feb  2 2016  1:25PM,11.863,160.014,6.945,1111.232,2273.037,157.164,6.86,1078.087,2256.551,154.86,6.68,1034.465,1258.116
Feb  2 2016  1:26PM,11.868,159.142,7.016,1116.611,2273.057,156.902,6.947,1090.017,2256.567,154.865,6.701,1037.826,1258.133
Feb  2 2016  1:27PM,11.869,157.337,7.124,1120.829,2273.075,156.322,6.985,1091.95,2256.587,153.233,6.801,1042.151,1258.152
Feb  2 2016  1:28PM,11.865,157.731,7.105,1120.74,2273.094,155.123,7.068,1096.383,2256.604,153.218,6.812,1043.712,1258.168
Feb  2 2016  1:29PM,11.87,156.728,7.165,1122.943,2273.112,154.056,7.06,1087.552,2256.624,153.118,6.804,1041.88,1258.184
Feb  2 2016  1:30PM,11.871,156.493,7.096,1110.452,2273.13,154.305,6.975,1076.216,2256.64,153.181,6.736,1031.858,1258.203
Feb  2 2016  1:31PM,11.862,159.215,6.941,1105.096,2273.147,154.067,6.965,1073.15,2256.657,153.151,6.698,1025.805,1258.22
Feb  2 2016  1:32PM,11.861,158.094,6.913,1092.854,2273.168,153.917,6.885,1059.676,2256.677,152.88,6.645,1015.931,1258.236
Feb  2 2016  1:33PM,11.866,157.809,6.84,1079.487,2273.185,156.103,6.708,1047.091,2256.693,153.014,6.512,996.465,1258.254
Feb  2 2016  1:34PM,11.866,157.564,6.583,1037.188,2273.204,154.233,6.542,1008.979,2256.712,155.294,6.163,957.06,1258.269
Feb  2 2016  1:35PM,11.868,158.419,6.697,1060.944,2273.221,156.496,6.608,1034.195,2256.728,153.231,6.4,980.679,1258.287
Feb  2 2016  1:36PM,11.865,157.914,6.796,1073.226,2273.24,156.728,6.627,1038.651,2256.744,153.177,6.488,993.86,1258.302
Feb  2 2016  1:37PM,11.866,157.983,6.824,1078.062,2273.257,156.502,6.634,1038.201,2256.762,153.168,6.499,995.45,1258.32
Feb  2 2016  1:38PM,11.869,157.984,6.618,1045.494,2273.275,156.516,6.489,1015.625,2256.779,153.157,6.344,971.551,1258.335
Feb  2 2016  1:39PM,11.87,158.05,6.272,991.33,2273.292,156.809,6.125,960.505,2256.796,153.107,6.027,922.812,1258.35
Feb  2 2016  1:40PM,11.869,158.579,6.386,1012.739,2273.307,157.035,6.257,982.506,2256.812,156.124,6.048,944.254,1258.367
Feb  2 2016  1:41PM,11.872,158.124,6.524,1031.625,2273.326,157.019,6.37,1000.261,2256.829,156.129,6.135,957.791,1258.382
Feb  2 2016  1:42PM,11.866,157.935,6.666,1052.735,2273.342,156.911,6.486,1017.809,2256.845,153.032,6.386,977.214,1258.399
Feb  2 2016  1:43PM,11.872,157.938,6.657,1051.345,2273.361,156.93,6.507,1021.193,2256.864,153.969,6.342,976.49,1258.414
Feb  2 2016  1:44PM,11.868,158.274,6.656,1053.407,2273.377,156.954,6.512,1022.07,2256.879,154.382,6.367,982.892,1258.432
Feb  2 2016  1:45PM,11.858,158.916,6.756,1073.701,2273.396,157.007,6.644,1043.083,2256.896,154.413,6.478,1000.277,1258.447
Feb  2 2016  1:46PM,11.863,158.966,6.762,1074.995,2273.413,157.26,6.609,1039.359,2256.914,154.496,6.435,994.232,1258.465
Feb  2 2016  1:47PM,11.871,159.334,6.686,1065.224,2273.433,157.227,6.576,1033.912,2256.93,154.408,6.436,993.755,1258.481
Feb  2 2016  1:48PM,11.861,159.682,6.696,1069.24,2273.45,157.836,6.606,1042.732,2256.949,154.237,6.469,997.822,1258.497
Feb  2 2016  1:49PM,11.873,159.978,6.628,1060.421,2273.467,158.39,6.551,1037.662,2256.966,154.627,6.411,991.315,1258.515
Feb  2 2016  1:50PM,11.862,159.832,6.703,1071.417,2273.486,157.81,6.539,1031.954,2256.982,155.625,6.373,991.865,1258.53
Feb  2 2016  1:51PM,11.866,159.999,6.428,1028.447,2273.502,157.941,6.297,994.516,2257,155.861,6.151,958.664,1258.548
Feb  2 2016  1:52PM,11.867,159.999,6.54,1046.326,2273.521,158.119,6.427,1016.17,2257.015,158.465,6.125,970.624,1258.563
Feb  2 2016  1:53PM,11.867,160.026,6.704,1072.828,2273.538,158.616,6.565,1041.333,2257.034,155.551,6.434,1000.827,1258.58
Feb  2 2016  1:54PM,11.867,160.005,6.501,1040.146,2273.554,158.892,6.327,1005.258,2257.05,158.088,6.09,962.796,1258.596
Feb  2 2016  1:55PM,11.865,160.017,6.493,1039.014,2273.573,158.819,6.346,1007.946,2257.068,157.705,6.155,970.748,1258.611
Feb  2 2016  1:56PM,11.872,159.923,6.456,1032.436,2273.589,158.493,6.318,1001.355,2257.084,155.942,6.151,959.213,1258.628
Feb  2 2016  1:57PM,11.871,159.373,6.499,1035.803,2273.608,157.911,6.353,1003.143,2257.102,156.922,6.203,973.423,1258.643
Feb  2 2016  1:58PM,11.865,159.236,6.596,1050.369,2273.624,157.863,6.477,1022.467,2257.117,158.644,6.206,984.604,1258.661
Feb  2 2016  1:59PM,11.862,159.886,6.662,1065.209,2273.644,158.863,6.503,1033.142,2257.134,156.801,6.326,991.925,1258.677
Feb  2 2016  2:00PM,11.863,160.004,6.568,1050.961,2273.66,158.981,6.422,1020.889,2257.153,158.149,6.21,982.17,1258.694
Feb  2 2016  2:01PM,11.869,0,0,0,0,0,0,0,0,158.501,6.202,983.103,1258.709
Feb  2 2016  2:02PM,11.873,159.842,6.589,1053.224,2273.694,158.964,6.454,1025.929,2257.186,155.807,6.359,990.822,1258.726
Feb  2 2016  2:03PM,11.865,159.125,6.568,1045.18,2273.713,158.331,6.461,1023.017,2257.204,154.898,6.385,989.061,1258.741
Feb  2 2016  2:04PM,11.87,158.885,6.61,1050.179,2273.729,157.673,6.469,1019.97,2257.22,154.893,6.35,983.509,1258.759
Feb  2 2016  2:05PM,11.865,158.511,6.648,1053.72,2273.748,157.24,6.516,1024.609,2257.238,154.884,6.379,988.056,1258.774
Feb  2 2016  2:06PM,11.865,158.446,6.565,1040.184,2273.765,156.441,6.41,1002.746,2257.254,157.981,6.138,969.739,1258.792
Feb  2 2016  2:07PM,11.866,158.271,6.424,1016.77,2273.783,156.697,6.31,988.688,2257.272,155.017,6.171,956.556,1258.807
Feb  2 2016  2:08PM,11.865,158.098,6.373,1007.628,2273.799,156.776,6.238,977.984,2257.287,154.622,6.099,943.042,1258.824
Feb  2 2016  2:09PM,11.872,157.154,6.374,1001.745,2273.817,156.075,6.22,970.72,2257.305,154.085,6.081,936.996,1258.839
Feb  2 2016  2:10PM,11.87,157.757,6.217,980.744,2273.833,156.526,6.087,952.809,2257.32,153.143,6.025,922.649,1258.855
Feb  2 2016  2:11PM,11.867,158.158,6.319,999.466,2273.851,156.253,6.189,967.094,2257.337,153.333,6.09,933.734,1258.87
Feb  2 2016  2:12PM,11.866,158.525,6.253,991.17,2273.866,155.384,6.167,958.223,2257.352,153.583,6.03,926.054,1258.886
Feb  2 2016  2:13PM,11.87,158.658,6.336,1005.305,2273.884,155.687,6.238,971.204,2257.367,153.108,6.115,936.323,1258.901
Feb  2 2016  2:14PM,11.874,158.069,6.385,1009.288,2273.9,155.359,6.294,977.912,2257.385,153.125,6.145,940.964,1258.916
Feb  2 2016  2:15PM,11.862,158.086,6.377,1008.155,2273.916,155.302,6.286,976.31,2257.4,153.151,6.13,938.865,1258.933
Feb  2 2016  2:16PM,11.867,157.515,6.302,992.664,2273.934,155.13,6.187,959.747,2257.417,153.11,6.042,925.028,1258.947
Feb  2 2016  2:17PM,11.869,157.819,6.244,985.462,2273.949,155.127,6.16,955.634,2257.433,153.071,6.015,920.702,1258.964
Feb  2 2016  2:18PM,11.868,157.958,6.228,983.807,2273.965,155.133,6.141,952.636,2257.448,153.068,5.989,916.756,1258.979
Feb  2 2016  2:19PM,11.86,158.231,6.196,980.347,2273.983,155.55,6.101,949.042,2257.465,153.81,5.945,914.425,1258.993
Feb  2 2016  2:20PM,11.873,158.333,6.201,981.88,2273.998,156.057,6.111,953.692,2257.479,154.408,5.941,917.387,1259.009
Feb  2 2016  2:21PM,11.867,159.003,6.152,978.202,2274.016,158.055,5.992,947.044,2257.497,157.507,5.794,912.672,1259.024
Feb  2 2016  2:22PM,11.87,160.508,6.133,984.424,2274.031,158.26,6.031,954.492,2257.512,155.676,5.909,919.958,1259.04
Feb  2 2016  2:23PM,11.863,161.233,6.136,989.37,2274.049,159.051,6.014,956.562,2257.529,155.596,5.921,921.256,1259.054
Feb  2 2016  2:24PM,11.859,161.303,6.103,984.466,2274.064,159.396,5.967,951.157,2257.544,155.624,5.89,916.593,1259.071
Feb  2 2016  2:25PM,11.867,161.318,6.122,987.636,2274.081,160.117,5.97,955.832,2257.559,155.513,5.915,919.845,1259.086
Feb  2 2016  2:26PM,11.868,161.326,6.055,976.8,2274.098,160.173,5.906,945.993,2257.576,158.676,5.744,911.489,1259.1
Feb  2 2016  2:27PM,11.867,161.315,5.943,958.756,2274.113,160.161,5.792,927.61,2257.591,158.678,5.624,892.387,1259.116
Feb  2 2016  2:28PM,11.865,161.317,5.911,953.553,2274.13,160.171,5.762,922.965,2257.607,158.679,5.608,889.827,1259.13
Feb  2 2016  2:29PM,11.87,161.332,5.929,956.523,2274.145,160.174,5.781,926.01,2257.622,158.691,5.618,891.53,1259.146
Feb  2 2016  2:30PM,11.869,161.329,5.912,953.821,2274.162,160.183,5.761,922.76,2257.638,158.685,5.599,888.482,1259.16
Feb  2 2016  2:31PM,11.873,161.341,5.922,955.488,2274.177,160.195,5.77,924.328,2257.652,158.705,5.607,889.927,1259.176
Feb  2 2016  2:32PM,11.871,161.335,5.868,946.747,2274.193,160.187,5.718,915.96,2257.667,158.673,5.557,881.755,1259.19
Feb  2 2016  2:33PM,11.865,161.327,5.851,943.955,2274.21,159.871,5.712,913.198,2257.684,158.554,5.547,879.557,1259.204
Feb  2 2016  2:34PM,11.867,161.329,5.82,938.867,2274.225,159.148,5.695,906.372,2257.698,155.466,5.631,875.432,1259.219
Feb  2 2016  2:35PM,11.865,161.156,5.817,937.512,2274.241,158.42,5.73,907.812,2257.714,155.456,5.629,875.078,1259.233
Feb  2 2016  2:36PM,11.868,161.317,5.787,933.493,2274.256,158.147,5.711,903.12,2257.729,155.462,5.605,871.421,1259.249
Feb  2 2016  2:37PM,11.872,160.128,5.765,923.136,2274.273,157.842,5.706,900.713,2257.742,155.447,5.588,868.649,1259.262
Feb  2 2016  2:38PM,11.865,158.361,5.769,913.576,2274.287,157.798,5.608,884.925,2257.759,155.432,5.499,854.747,1259.278
Feb  2 2016  2:39PM,11.865,160.111,5.608,897.961,2274.302,156.872,5.529,867.284,2257.772,155.43,5.415,841.677,1259.291
Feb  2 2016  2:40PM,11.869,159.025,5.524,878.429,2274.317,157.103,5.403,848.823,2257.788,155.398,5.293,822.58,1259.304
Feb  2 2016  2:41PM,11.865,159.807,5.497,878.524,2274.332,157.597,5.39,849.369,2257.801,155.426,5.278,820.335,1259.319
Feb  2 2016  2:42PM,11.868,159.876,5.494,878.429,2274.347,157.591,5.39,849.358,2257.816,155.396,5.279,820.291,1259.332
Feb  2 2016  2:43PM,11.866,159.872,5.422,866.83,2274.361,158.349,5.248,831.071,2257.829,155.393,5.196,807.406,1259.346
Feb  2 2016  2:44PM,11.871,159.875,5.439,869.638,2274.376,159.305,5.272,839.791,2257.844,155.415,5.217,810.804,1259.359
Feb  2 2016  2:45PM,11.865,159.846,5.481,876.067,2274.39,160.081,5.291,847.03,2257.858,158.59,5.166,819.2,1259.374
Feb  2 2016  2:46PM,11.86,159.866,5.547,886.756,2274.406,160.121,5.352,857.018,2257.871,158.608,5.212,826.65,1259.386
Feb  2 2016  2:47PM,11.866,159.897,5.551,887.616,2274.42,160.114,5.36,858.162,2257.887,158.618,5.211,826.578,1259.4
Feb  2 2016  2:48PM,11.87,159.865,5.558,888.616,2274.435,160.109,5.368,859.494,2257.901,158.62,5.235,830.412,1259.413
Feb  2 2016  2:49PM,11.871,159.866,5.523,882.973,2274.449,160.119,5.332,853.836,2257.914,158.62,5.203,825.247,1259.428
Feb  2 2016  2:50PM,11.861,160.03,5.532,885.222,2274.465,160.113,5.343,855.425,2257.929,158.62,5.215,827.17,1259.441
Feb  2 2016  2:51PM,11.868,159.81,5.443,869.83,2274.478,160.105,5.254,841.231,2257.942,158.599,5.118,811.756,1259.456
Feb  2 2016  2:52PM,11.87,159.831,5.383,860.294,2274.494,160.107,5.192,831.321,2257.958,158.609,5.068,803.899,1259.468
Feb  2 2016  2:53PM,11.861,159.871,5.373,858.939,2274.507,160.094,5.185,830.162,2257.97,158.592,5.054,801.518,1259.482
Feb  2 2016  2:54PM,11.862,159.793,5.319,849.953,2274.522,160.099,5.139,822.771,2257.985,158.585,5.013,795.02,1259.495
Feb  2 2016  2:55PM,11.862,159.764,5.312,848.582,2274.536,160.102,5.136,822.338,2257.998,158.581,5.007,794.08,1259.509
Feb  2 2016  2:56PM,11.872,159.809,5.28,843.775,2274.551,160.094,5.115,818.87,2258.011,158.621,4.985,790.801,1259.521
Feb  2 2016  2:57PM,11.87,159.818,5.226,835.189,2274.564,160.072,5.054,808.947,2258.025,158.589,4.93,781.784,1259.536
Feb  2 2016  2:58PM,11.868,159.847,5.192,829.839,2274.577,160.09,5.019,803.557,2258.038,158.614,4.893,776.13,1259.548
Feb  2 2016  2:59PM,11.872,159.809,5.167,825.689,2274.592,160.089,4.995,799.643,2258.052,158.595,4.878,773.658,1259.56
Feb  2 2016  3:00PM,11.864,161.375,5.075,819.022,2274.604,159.909,4.954,792.132,2258.064,158.008,4.855,767.108,1259.573
Feb  2 2016  3:01PM,11.873,161.415,4.99,805.462,2274.619,160.21,4.86,778.662,2258.078,157.884,4.791,756.474,1259.585
Feb  2 2016  3:02PM,11.866,160.524,4.964,796.882,2274.632,160.038,4.818,771.075,2258.09,159.425,4.706,750.269,1259.598
Feb  2 2016  3:03PM,11.866,161.27,4.963,800.408,2274.645,158.818,4.875,774.188,2258.102,158.666,4.735,751.328,1259.609
Feb  2 2016  3:04PM,11.865,195.535,0.947,185.178,2274.657,196.846,0.126,24.875,2258.115,158.518,4.718,747.844,1259.621
Feb  2 2016  3:05PM,11.873,160.626,4.967,797.776,2274.668,158.863,4.857,771.666,2258.125,157.25,4.778,751.316,1259.632
Feb  2 2016  3:06PM,11.861,160.697,5.007,804.653,2274.681,159.249,4.885,777.916,2258.138,157.345,4.797,754.769,1259.643
Feb  2 2016  3:07PM,11.865,160.04,5.033,805.533,2274.692,159.943,4.866,778.245,2258.149,159.116,4.743,754.676,1259.655
Feb  2 2016  3:08PM,11.872,159.984,5.011,801.673,2274.705,159.617,4.822,769.654,2258.161,197.911,0.057,11.352,1259.665
Feb  2 2016  3:09PM,11.871,160.581,4.951,795.016,2274.716,158.85,4.832,767.531,2258.172,158.205,4.711,745.343,1259.678
Feb  2 2016  3:10PM,11.865,160.984,4.976,801.115,2274.73,158.987,4.848,770.833,2258.183,159.231,4.7,748.326,1259.689
Feb  2 2016  3:11PM,11.871,160.807,4.935,793.522,2274.742,158.853,4.806,763.469,2258.197,158.294,4.684,741.39,1259.7
Feb  2 2016  3:12PM,11.862,161.142,4.914,791.869,2274.754,159.458,4.776,761.62,2258.208,159.174,4.64,738.599,1259.713
Feb  2 2016  3:13PM,11.871,161.38,4.898,790.468,2274.767,159.508,4.761,759.346,2258.221,159.183,4.636,737.918,1259.723
Feb  2 2016  3:14PM,11.86,164.699,4.801,790.697,2274.778,159.842,4.753,759.769,2258.231,159.45,4.609,734.938,1259.735
Feb  2 2016  3:15PM,11.862,189.65,2.267,430.023,2274.79,200.211,0.051,10.28,2258.243,174.251,3.141,547.349,1259.746
Feb  2 2016  3:16PM,11.869,202.898,0.054,10.866,2274.792,200.345,0,0,2258.244,200.607,0,0,1259.748
Feb  2 2016  3:17PM,11.871,202.351,0.054,10.834,2274.792,199.736,0,0,2258.244,200.06,0,0,1259.748
Feb  2 2016  3:18PM,11.86,202.336,0.054,10.881,2274.792,199.659,0,0,2258.244,199.965,0,0,1259.748
Feb  2 2016  3:19PM,11.862,202.393,0.054,10.842,2274.792,199.629,0,0,2258.244,199.929,0,0,1259.748
Feb  2 2016  3:20PM,11.865,202.331,0.054,10.917,2274.793,199.462,0,0,2258.244,199.809,0,0,1259.748
Feb  2 2016  3:21PM,11.866,202.239,0.054,10.912,2274.793,199.454,0,0,2258.244,199.814,0,0,1259.748
Feb  2 2016  3:22PM,11.867,201.452,0.054,10.865,2274.793,198.927,0,0,2258.244,199.317,0,0,1259.748
Feb  2 2016  3:23PM,11.865,201.36,0.054,10.926,2274.793,198.578,0,0,2258.244,198.974,0,0,1259.748
Feb  2 2016  3:24PM,11.873,201.482,0.055,11.107,2274.794,199.08,0,0,2258.244,199.531,0,0,1259.748
Feb  2 2016  3:25PM,11.871,155.383,4.636,720.33,2274.8,199.399,0,0,2258.244,199.847,0,0,1259.748
Feb  2 2016  3:26PM,11.862,165.917,4.464,740.569,2274.813,199.486,0,0,2258.244,200.054,0,0,1259.748
Feb  2 2016  3:27PM,11.862,165.946,4.455,739.208,2274.825,199.667,0,0,2258.244,158.682,4.337,688.169,1259.753
Feb  2 2016  3:28PM,11.871,165.899,4.444,737.33,2274.838,199.71,0,0,2258.244,158.772,4.238,672.834,1259.764
Feb  2 2016  3:29PM,11.863,168.703,4.337,731.725,2274.85,199.912,0,0,2258.244,158.815,4.301,682.998,1259.776
Feb  2 2016  3:30PM,11.861,166.376,4.409,733.525,2274.863,200.084,0,0,2258.244,158.894,4.298,682.96,1259.787
Feb  2 2016  3:31PM,11.859,166.723,4.402,733.833,2274.875,200.047,0,0,2258.244,159.254,4.256,677.835,1259.798
Feb  2 2016  3:32PM,11.865,166.878,4.373,729.728,2274.886,199.757,0,0,2258.244,158.593,4.277,678.308,1259.81
Feb  2 2016  3:33PM,11.861,166.711,4.373,728.982,2274.899,199.945,0,0,2258.244,161.895,4.206,680.945,1259.821
Feb  2 2016  3:34PM,11.866,166.552,4.367,727.293,2274.91,199.509,0,0,2258.244,159.768,4.233,676.308,1259.833
Feb  2 2016  3:35PM,11.862,168.489,4.217,710.583,2274.924,199.291,0,0,2258.244,159.982,4.171,667.214,1259.843
Feb  2 2016  3:36PM,11.87,167.37,4.177,699.101,2274.935,198.792,0,0,2258.244,159.97,4.056,648.835,1259.855
Feb  2 2016  3:37PM,11.867,167.348,4.089,684.373,2274.947,198.627,0,0,2258.244,159.026,4.001,636.308,1259.865
Feb  2 2016  3:38PM,11.872,167.037,4.103,685.288,2274.957,198.748,0,0,2258.244,159.37,4.005,638.353,1259.876
Feb  2 2016  3:39PM,11.86,166.547,4.126,687.095,2274.968,198.8,0,0,2258.244,162.026,3.989,646.308,1259.885
Feb  2 2016  3:40PM,11.868,166.964,4.076,680.631,2274.978,198.635,0,0,2258.244,159.433,4.002,637.973,1259.896
Feb  2 2016  3:41PM,11.868,167.519,4.11,688.487,2274.99,199.295,0,0,2258.244,159.78,4.017,641.874,1259.905
Feb  2 2016  3:42PM,11.866,167.386,4.099,686.095,2275,199.279,0,0,2258.244,160.556,3.961,635.904,1259.915
Feb  2 2016  3:43PM,11.86,168.614,4.027,678.958,2275.01,199.495,0,0,2258.244,159.512,3.942,628.774,1259.924
Feb  2 2016  3:44PM,11.865,168.62,4.049,682.655,2275.021,200.129,0,0,2258.244,160.656,3.926,630.716,1259.932
Feb  2 2016  3:45PM,11.861,167.991,3.978,668.329,2275.03,200.304,0,0,2258.244,199.169,0.32,63.717,1259.942
Feb  2 2016  3:46PM,11.865,168.493,3.935,663.004,2275.041,200.193,0,0,2258.244,162.947,3.797,618.777,1259.951
Feb  2 2016  3:47PM,11.868,169.516,3.842,651.196,2275.05,199.623,0,0,2258.244,164.425,3.694,607.433,1259.961
Feb  2 2016  3:48PM,11.868,168.002,3.903,655.641,2275.062,199.551,0,0,2258.244,161.209,3.762,606.435,1259.97
Feb  2 2016  3:49PM,11.861,167.931,3.897,654.499,2275.072,199.42,0,0,2258.244,163.434,3.724,608.669,1259.981
Feb  2 2016  3:50PM,11.858,167.807,3.817,640.493,2275.083,199.319,0,0,2258.244,162.539,3.682,598.422,1259.99
Feb  2 2016  3:51PM,11.873,203.546,0,0,2275.092,199.369,0,0,2258.244,161.121,3.638,586.176,1259.999
Feb  2 2016  3:52PM,11.861,168.854,3.706,625.823,2275.103,199.386,0,0,2258.244,163.339,3.578,584.433,1260.008
Feb  2 2016  3:53PM,11.866,168.99,3.655,617.614,2275.112,199.388,0,0,2258.244,164.735,3.496,575.856,1260.017
Feb  2 2016  3:54PM,11.862,168.074,3.658,614.863,2275.121,199.379,0,0,2258.244,159.592,3.59,572.967,1260.026
Feb  2 2016  3:55PM,11.868,166.845,3.623,604.446,2275.131,199.015,0,0,2258.244,200.095,0.103,20.582,1260.034
Feb  2 2016  3:56PM,11.862,166.856,3.611,602.468,2275.14,199.15,0,0,2258.244,158.235,3.54,560.132,1260.042
Feb  2 2016  3:57PM,11.869,168.229,3.539,595.316,2275.149,199.142,0,0,2258.244,159.941,3.458,553.101,1260.05
Feb  2 2016  3:58PM,11.858,167.58,3.477,582.661,2275.157,199.248,0,0,2258.244,164.901,3.332,549.483,1260.059
Feb  2 2016  3:59PM,11.866,168.55,3.479,586.314,2275.167,199.426,0,0,2258.244,163.517,3.349,547.586,1260.066
Feb  2 2016  4:00PM,11.866,168.553,3.454,582.195,2275.175,199.469,0,0,2258.244,164.785,3.292,542.5,1260.074
Feb  2 2016  4:01PM,11.868,168.321,3.417,575.125,2275.183,199.41,0,0,2258.244,164.551,3.258,536.098,1260.082
Feb  2 2016  4:02PM,11.866,169.216,3.315,560.884,2275.193,199.282,0,0,2258.244,162.703,3.244,527.76,1260.09
Feb  2 2016  4:03PM,11.859,169.557,3.272,554.724,2275.201,198.903,0,0,2258.244,173.734,2.342,406.907,1260.098
Feb  2 2016  4:04PM,11.857,203.123,0,0,2275.209,198.549,0,0,2258.244,175.102,2.112,369.848,1260.106
Feb  2 2016  4:05PM,11.858,169.515,3.185,539.853,2275.219,198.43,0,0,2258.244,160.628,3.138,504.078,1260.114
Feb  2 2016  4:06PM,11.863,169.762,3.173,538.596,2275.228,198.384,0,0,2258.244,162.664,3.081,501.117,1260.123
Feb  2 2016  4:07PM,11.86,169.498,3.147,533.429,2275.237,198.357,0,0,2258.244,162.624,3.065,498.432,1260.131
