Scan,DL Bat. V,DC Volts(EB),DC Amps(EB),DC Watts(EB),DC Wh(EB),DC Volts(ET),DC Amps(ET),DC Watts(ET),DC Wh(ET),DC Volts(PT),DC Amps(PT),DC Watts(PT),DC Wh(PT)
Feb 28 2016  8:15AM,11.853,174.658,1.862,325.219,2437.803,171.415,1.809,310.014,2402.018,169.298,1.707,289.059,1403.285
Feb 28 2016  8:16AM,11.845,175.162,1.984,347.446,2437.809,171.616,1.897,325.556,2402.023,169.729,1.794,304.536,1403.29
Feb 28 2016  8:17AM,11.849,174.006,1.65,287.056,2437.814,170.044,1.604,272.75,2402.028,169.313,1.855,314.161,1403.295
Feb 28 2016  8:18AM,11.848,174.467,1.493,260.556,2437.819,169.588,1.494,253.33,2402.032,169.694,1.576,267.462,1403.3
Feb 28 2016  8:19AM,11.843,175.966,1.939,341.221,2437.823,171.616,1.897,325.485,2402.037,170.044,1.481,251.91,1403.304
Feb 28 2016  8:20AM,11.849,176.19,2.039,359.167,2437.83,171.932,1.969,338.605,2402.043,170.074,1.753,298.104,1403.309
Feb 28 2016  8:21AM,11.855,175.302,2.075,363.826,2437.835,171.629,2.026,347.756,2402.048,169.819,2.01,341.252,1403.314
Feb 28 2016  8:22AM,11.844,174.777,1.939,338.947,2437.842,171.167,1.867,319.551,2402.053,170.359,2.01,342.358,1403.32
Feb 28 2016  8:23AM,11.843,174.665,1.944,339.458,2437.847,171.555,1.89,324.208,2402.059,169.891,1.87,317.75,1403.325
Feb 28 2016  8:24AM,11.846,173.298,2.217,384.14,2437.853,172.121,2.119,364.772,2402.064,169.694,1.807,306.623,1403.33
Feb 28 2016  8:25AM,11.855,171.285,2.038,349.114,2437.859,168.797,1.994,336.532,2402.071,170.846,2.106,359.827,1403.335
Feb 28 2016  8:26AM,11.849,174.454,2.178,380.024,2437.865,171.395,2.124,364.066,2402.076,169.99,1.884,320.187,1403.341
Feb 28 2016  8:27AM,11.851,175.07,2.314,405.066,2437.872,171.969,2.322,399.364,2402.082,169.928,2.081,353.671,1403.348
Feb 28 2016  8:28AM,11.853,174.909,2.02,353.269,2437.878,170.588,1.973,336.549,2402.089,170.013,2.29,389.281,1403.354
Feb 28 2016  8:29AM,11.856,174.66,2.132,372.391,2437.884,170.687,2.066,352.595,2402.094,169.762,1.961,332.942,1403.359
Feb 28 2016  8:30AM,11.849,173.329,1.926,333.804,2437.89,169.236,1.902,321.936,2402.1,169.936,2.036,345.952,1403.365
Feb 28 2016  8:31AM,11.852,174.74,2.011,351.401,2437.896,171.98,1.96,337.038,2402.105,165.325,1.828,302.285,1403.37
Feb 28 2016  8:32AM,11.853,174.357,2.339,407.872,2437.902,171.516,2.254,386.52,2402.111,168.749,1.923,324.45,1403.375
Feb 28 2016  8:33AM,11.855,176.636,2.924,516.563,2437.909,172.889,2.843,491.546,2402.118,169.152,2.138,361.679,1403.382
Feb 28 2016  8:34AM,11.854,176.555,2.94,519.066,2437.917,172.636,2.827,488.024,2402.126,171.474,2.815,482.772,1403.388
Feb 28 2016  8:35AM,11.85,175.849,2.904,510.578,2437.927,172.417,2.771,477.767,2402.134,171.102,2.803,479.645,1403.396
Feb 28 2016  8:36AM,11.844,175.437,2.84,498.206,2437.934,172.482,2.741,472.697,2402.143,168.778,2.751,464.325,1403.404
Feb 28 2016  8:37AM,11.845,176.065,2.562,451.004,2437.944,172.182,2.525,434.766,2402.149,167.397,2.75,460.368,1403.412
Feb 28 2016  8:38AM,11.858,173.734,2.295,398.761,2437.95,170.933,2.23,381.194,2402.157,168.72,2.496,421.183,1403.42
Feb 28 2016  8:39AM,11.844,173.919,2.878,500.494,2437.956,172.253,2.851,491.03,2402.163,165.123,2.192,361.889,1403.426
Feb 28 2016  8:40AM,11.85,176.519,3.061,540.305,2437.966,172.068,2.974,511.82,2402.172,168.78,2.776,468.451,1403.432
Feb 28 2016  8:41AM,11.85,175.923,3.128,550.313,2437.975,172.135,3.053,525.614,2402.18,168.93,2.949,498.147,1403.44
Feb 28 2016  8:42AM,11.844,174.907,3.115,544.861,2437.984,171.663,3.03,520.123,2402.189,169.047,3.029,512.087,1403.449
Feb 28 2016  8:43AM,11.849,174.658,3.096,540.729,2437.993,171.223,3.063,524.422,2402.197,167.75,3.021,506.75,1403.457
Feb 28 2016  8:44AM,11.85,175.053,2.974,520.611,2438.002,170.934,2.887,493.505,2402.207,167.805,3.013,505.515,1403.466
Feb 28 2016  8:45AM,11.856,175.277,2.982,522.612,2438.01,170.702,2.944,502.538,2402.215,167.79,2.953,495.513,1403.474
Feb 28 2016  8:46AM,11.855,173.937,2.766,481.062,2438.02,169.013,2.692,455.021,2402.222,168.046,2.898,486.953,1403.483
Feb 28 2016  8:47AM,11.848,175.376,3.234,567.089,2438.028,171.091,3.168,542.09,2402.231,167.397,2.618,438.211,1403.49
Feb 28 2016  8:48AM,11.851,175.154,3.573,625.871,2438.038,170.609,3.483,594.145,2402.24,167.491,3.155,528.361,1403.499
Feb 28 2016  8:49AM,11.848,174.43,3.504,611.232,2438.048,170.36,3.401,579.361,2402.25,167.505,3.447,577.463,1403.507
Feb 28 2016  8:50AM,11.846,174.26,3.377,588.449,2438.058,170.321,3.297,561.495,2402.259,167.946,3.357,563.788,1403.516
Feb 28 2016  8:51AM,11.848,173.869,3.58,622.481,2438.068,170.352,3.486,593.839,2402.269,167.836,3.255,546.294,1403.526
Feb 28 2016  8:52AM,11.845,173.814,3.473,603.603,2438.078,170.108,3.388,576.243,2402.279,168.316,3.463,582.881,1403.535
Feb 28 2016  8:53AM,11.846,173.578,3.17,550.304,2438.088,170.379,3.073,523.526,2402.288,167.527,3.346,560.537,1403.545
Feb 28 2016  8:54AM,11.857,172.282,2.795,481.501,2438.096,170.033,2.746,466.913,2402.295,167.528,3.062,512.943,1403.554
Feb 28 2016  8:55AM,11.853,172.348,2.749,473.703,2438.105,170.217,2.608,443.935,2402.304,167.055,2.717,453.812,1403.562
Feb 28 2016  8:56AM,11.846,173.744,2.886,501.358,2438.112,168.925,2.859,482.871,2402.311,167.184,2.661,444.906,1403.569
Feb 28 2016  8:57AM,11.849,172.751,2.578,445.316,2438.121,170.41,2.472,421.254,2402.319,166.062,2.863,475.377,1403.577
Feb 28 2016  8:58AM,11.855,173.827,2.936,510.37,2438.127,169.424,2.924,495.367,2402.326,166.108,2.536,421.208,1403.584
Feb 28 2016  8:59AM,11.857,173.941,3.552,617.859,2438.138,170.284,3.479,592.445,2402.336,164.609,3.136,516.149,1403.592
Feb 28 2016  9:00AM,11.857,173.358,3.606,625.138,2438.148,170.229,3.496,595.065,2402.345,165.537,3.433,568.358,1403.6
Feb 28 2016  9:01AM,11.853,173.478,3.427,594.577,2438.158,170.316,3.338,568.442,2402.355,168.998,3.453,583.6,1403.611
Feb 28 2016  9:02AM,11.854,175.536,3.505,615.267,2438.168,169.802,3.55,602.801,2402.365,167.802,3.248,545.053,1403.62
Feb 28 2016  9:03AM,11.851,175.739,4.161,731.177,2438.179,169.89,4.101,696.731,2402.375,167.736,3.385,567.736,1403.629
Feb 28 2016  9:04AM,11.857,173.915,4.285,745.19,2438.192,170.442,4.197,715.352,2402.388,167.953,4.049,679.95,1403.64
Feb 28 2016  9:05AM,11.855,172.208,4.316,743.178,2438.204,170.024,4.214,716.503,2402.399,168.088,4.148,697.208,1403.65
Feb 28 2016  9:06AM,11.845,172.341,4.005,690.232,2438.217,170.096,3.924,667.463,2402.411,165.935,4.218,699.94,1403.662
Feb 28 2016  9:07AM,11.859,173.664,3.978,690.767,2438.228,169.73,3.893,660.78,2402.421,167.574,3.885,651.05,1403.673
Feb 28 2016  9:08AM,11.851,171.26,3.807,651.95,2438.24,168.723,3.731,629.439,2402.434,167.691,3.856,646.599,1403.685
Feb 28 2016  9:09AM,11.856,172.224,3.614,622.457,2438.25,168.791,3.547,598.77,2402.443,166.149,3.674,610.511,1403.695
Feb 28 2016  9:10AM,11.855,170.859,2.915,498.135,2438.26,167.522,2.864,479.853,2402.453,165.995,3.448,572.435,1403.706
Feb 28 2016  9:11AM,11.847,171.468,2.875,492.952,2438.269,168.652,2.738,461.695,2402.46,165.777,2.834,469.88,1403.714
Feb 28 2016  9:12AM,11.86,171.732,2.548,437.607,2438.277,167.386,2.503,418.904,2402.469,165.787,2.735,453.487,1403.723
Feb 28 2016  9:13AM,11.852,172.374,2.561,441.388,2438.284,167.937,2.517,422.684,2402.475,165.603,2.487,411.767,1403.729
Feb 28 2016  9:14AM,11.857,172.32,2.506,431.807,2438.291,168.205,2.463,414.333,2402.481,165.587,2.491,412.534,1403.737
Feb 28 2016  9:15AM,11.853,172.467,2.508,432.506,2438.299,168.97,2.453,414.431,2402.489,166.026,2.398,398.111,1403.743
Feb 28 2016  9:16AM,11.852,172.598,2.525,435.832,2438.306,168.825,2.46,415.321,2402.496,167.951,2.482,416.815,1403.75
Feb 28 2016  9:17AM,11.856,171.991,2.68,460.877,2438.313,169.398,2.619,443.622,2402.503,165.965,2.441,405.208,1403.756
Feb 28 2016  9:18AM,11.854,174.799,3.094,540.862,2438.322,169.572,2.957,501.374,2402.51,166.473,2.674,445.178,1403.764
Feb 28 2016  9:19AM,11.858,174.796,3.365,588.15,2438.33,170.184,3.284,558.93,2402.52,168.578,2.978,502.064,1403.771
Feb 28 2016  9:20AM,11.858,173.41,3.465,600.94,2438.34,170.335,3.312,564.192,2402.529,168.568,3.258,549.14,1403.78
Feb 28 2016  9:21AM,11.851,175.295,3.474,608.924,2438.351,170.276,3.369,573.722,2402.539,168.618,3.143,530.015,1403.789
Feb 28 2016  9:22AM,11.848,174.258,3.611,629.311,2438.36,170.106,3.551,604.028,2402.548,167.792,3.434,576.105,1403.798
Feb 28 2016  9:23AM,11.86,174.928,3.411,596.754,2438.371,169.598,3.378,572.957,2402.558,167.682,3.499,586.698,1403.808
Feb 28 2016  9:24AM,11.849,172.597,3.409,588.416,2438.38,169.852,3.33,565.649,2402.568,167.593,3.303,553.516,1403.817
Feb 28 2016  9:25AM,11.848,173.605,3.307,574.038,2438.391,169.539,3.254,551.734,2402.578,167.277,3.333,557.563,1403.827
Feb 28 2016  9:26AM,11.856,172.483,3.898,672.328,2438.4,169.585,3.914,663.68,2402.587,167.132,3.228,539.521,1403.835
Feb 28 2016  9:27AM,11.849,173.792,4.455,774.301,2438.414,169.642,4.361,739.845,2402.6,168.669,3.927,662.33,1403.846
Feb 28 2016  9:28AM,11.847,173.252,4.466,773.827,2438.426,169.256,4.413,746.949,2402.611,167.105,4.311,720.432,1403.857
Feb 28 2016  9:29AM,11.858,172.965,4.371,755.94,2438.439,167.788,4.348,729.542,2402.624,166.706,4.253,708.983,1403.87
Feb 28 2016  9:30AM,11.855,172.889,4.343,750.914,2438.451,169.146,4.24,717.225,2402.635,167.026,4.203,702.083,1403.881
Feb 28 2016  9:31AM,11.858,172.342,3.711,639.618,2438.463,168.446,3.581,603.257,2402.647,165.664,4.249,703.873,1403.893
Feb 28 2016  9:32AM,11.855,172.559,3.92,676.504,2438.476,168.82,3.82,644.935,2402.658,164.857,3.515,579.432,1403.904
Feb 28 2016  9:33AM,11.858,172.246,3.907,672.935,2438.486,168.561,3.836,646.669,2402.668,165.901,3.768,625.179,1403.914
Feb 28 2016  9:34AM,11.849,171.909,4.107,705.949,2438.499,168.749,4.146,699.559,2402.678,165.468,3.794,627.832,1403.925
Feb 28 2016  9:35AM,11.854,172.598,4.499,776.561,2438.51,168.409,4.391,739.409,2402.691,166.89,3.988,665.494,1403.935
Feb 28 2016  9:36AM,11.853,172.977,4.579,792.121,2438.524,168.308,4.427,745.146,2402.703,163.891,4.414,723.476,1403.948
Feb 28 2016  9:37AM,11.86,171.674,4.469,767.128,2438.536,167.843,4.381,735.408,2402.716,165.694,4.379,725.599,1403.959
Feb 28 2016  9:38AM,11.85,171.574,4.041,693.322,2438.547,167.424,3.996,668.969,2402.727,165.291,4.265,704.878,1403.972
Feb 28 2016  9:39AM,11.85,171.734,4.325,742.766,2438.56,167.692,4.227,708.873,2402.739,165.327,3.9,644.809,1403.982
Feb 28 2016  9:40AM,11.858,207.763,0,0,2438.569,204.369,0,0,2402.747,165.09,4.161,686.866,1403.992
Feb 28 2016  9:41AM,11.855,207.351,0.053,10.92,2438.569,204.316,0,0,2402.747,204.651,0,0,1404.001
Feb 28 2016  9:42AM,11.861,169.081,4.887,826.344,2438.571,167.487,4.747,795.122,2402.749,204.669,0,0,1404.001
Feb 28 2016  9:43AM,11.85,170.164,4.858,826.668,2438.586,166.962,4.787,799.309,2402.763,164.912,4.763,785.538,1404.004
Feb 28 2016  9:44AM,11.85,170.008,4.767,810.466,2438.598,166.443,4.619,768.851,2402.774,162.651,4.72,767.693,1404.016
Feb 28 2016  9:45AM,11.863,187.061,3.227,603.684,2438.613,184.608,3.127,577.236,2402.789,174.745,3.796,663.395,1404.029
Feb 28 2016  9:46AM,11.862,169.624,4.457,756.104,2438.625,165.486,4.333,717.134,2402.8,160.015,4.925,788.068,1404.041
Feb 28 2016  9:47AM,11.859,168.362,4.717,794.141,2438.64,165.141,4.629,764.445,2402.815,167.589,4.292,719.262,1404.054
Feb 28 2016  9:48AM,11.857,169.53,4.758,806.555,2438.653,165.89,4.681,776.474,2402.826,164.794,4.472,736.935,1404.066
Feb 28 2016  9:49AM,11.855,167.193,4.975,831.76,2438.667,165.319,4.833,799.038,2402.841,159.829,4.71,752.778,1404.079
Feb 28 2016  9:50AM,11.86,168.099,4.452,748.398,2438.679,164.323,4.377,719.281,2402.853,159.309,4.943,787.494,1404.092
Feb 28 2016  9:51AM,11.86,168.433,4.554,767.1,2438.694,164.999,4.436,731.936,2402.864,160.038,4.365,698.494,1404.105
Feb 28 2016  9:52AM,11.855,167.928,4.788,804.015,2438.706,164.977,4.656,768.174,2402.877,159.393,4.437,707.14,1404.116
Feb 28 2016  9:53AM,11.859,168.993,4.807,812.369,2438.719,165.288,4.479,740.351,2402.889,159.24,4.676,744.655,1404.129
Feb 28 2016  9:54AM,11.852,169.012,5.375,908.506,2438.733,165.383,5.296,875.813,2402.904,162.722,4.462,726.093,1404.14
Feb 28 2016  9:55AM,11.853,169.535,5.069,859.316,2438.749,164.971,5.023,828.73,2402.917,159.292,5.367,854.918,1404.154
Feb 28 2016  9:56AM,11.849,167.992,4.948,831.241,2438.762,164.553,4.864,800.437,2402.932,158.925,5.059,803.979,1404.167
Feb 28 2016  9:57AM,11.857,168.887,4.869,822.229,2438.775,164.385,4.782,786.073,2402.944,159.325,4.857,773.787,1404.181
Feb 28 2016  9:58AM,11.851,168.375,4.896,824.363,2438.79,164.525,4.799,789.639,2402.958,163.985,4.746,778.336,1404.193
Feb 28 2016  9:59AM,11.862,168.957,4.924,831.889,2438.803,164.197,4.817,790.853,2402.971,161.722,4.708,761.33,1404.205
Feb 28 2016 10:00AM,11.855,168.034,4.795,805.683,2438.817,165.345,4.689,775.381,2402.985,159.285,4.814,766.774,1404.219
