Scan,DL Bat. V,DL GR1,DL GR2,DL RTD_Airtemp,DL WS_ms,DL WindDir,DL Panel_T1,DL Panel_T2,DL Panel_T3,DL Panel_T4,DL Panel_T5
Feb  1 2016  2:22PM,11.877,808.204,634.649,33.425,0,0,60.521,62.393,60.143,60.736,60.02
Feb  1 2016  2:23PM,11.87,803.325,630.93,33.326,1.08,0,60.398,62.508,60.051,60.559,59.897
Feb  1 2016  2:24PM,11.874,734.593,578.518,33.428,0,329.174,60.544,62.885,59.997,60.467,59.997
Feb  1 2016  2:25PM,11.875,729.274,572.812,33.472,0,0.19,60.536,63.117,60.089,60.629,59.874
Feb  1 2016  2:26PM,11.866,739.387,579.3,33.428,0,95.536,60.559,62.955,60.028,60.583,59.689
Feb  1 2016  2:27PM,11.873,795.081,620.9,33.402,0,29.397,60.521,62.832,60.013,60.459,59.758
Feb  1 2016  2:28PM,11.871,794.016,620.813,33.428,0,48.853,60.375,62.485,59.666,59.905,59.72
Feb  1 2016  2:29PM,11.875,807.143,630.587,33.551,0,57.952,60.536,62.87,59.92,60.013,59.751
Feb  1 2016  2:30PM,11.863,681.028,532.335,33.684,0,117.008,60.691,63.21,60.152,60.252,59.582
Feb  1 2016  2:31PM,11.874,794.196,619.95,33.735,1.08,165.813,60.799,63.249,60.306,60.46,59.675
Feb  1 2016  2:32PM,11.877,802.176,625.744,33.532,2.678,118.704,60.814,63.325,60.352,60.529,59.643
Feb  1 2016  2:33PM,11.869,804.563,627.554,33.318,1.879,194.57,60.552,62.948,59.851,60.259,59.273
Feb  1 2016  2:34PM,11.873,802.165,626.773,33.428,1.08,141.079,60.352,62.755,59.643,60.105,58.981
Feb  1 2016  2:35PM,11.869,801.631,624.609,33.543,0,0,60.189,62.708,59.704,60.136,59.011
Feb  1 2016  2:36PM,11.871,796.663,620.543,33.709,0,0,60.321,62.816,59.897,60.367,59.219
Feb  1 2016  2:37PM,11.863,794.268,618.294,33.858,1.08,0,60.351,62.832,59.789,60.282,59.334
Feb  1 2016  2:38PM,11.864,795.952,618.898,33.757,1.879,0,59.666,62.177,59.388,59.935,58.811
Feb  1 2016  2:39PM,11.863,792.584,616.219,33.754,1.08,0,58.972,61.568,58.872,59.396,58.194
Feb  1 2016  2:40PM,11.863,788.687,612.936,33.853,1.08,0,58.518,60.914,58.395,58.965,57.825
Feb  1 2016  2:41PM,11.875,784.251,608.697,33.709,1.879,0,58.118,60.267,57.733,58.518,57.548
Feb  1 2016  2:42PM,11.872,780.172,605.844,33.732,3.477,0,57.748,59.781,57.278,58.056,57.216
Feb  1 2016  2:43PM,11.866,771.216,598.061,33.402,1.08,0,57.193,59.057,56.631,57.224,56.7
Feb  1 2016  2:44PM,11.869,769.532,597.023,33.433,1.879,0,56.715,58.448,56.338,56.869,56.253
Feb  1 2016  2:45PM,11.863,770.242,597.543,33.433,0,0,56.253,58.048,55.945,56.53,55.791
Feb  1 2016  2:46PM,11.866,767.578,595.033,33.45,1.08,0,56.007,57.778,55.783,56.361,55.483
Feb  1 2016  2:47PM,11.868,762.61,590.707,33.428,1.879,0,55.583,57.347,55.467,55.983,55.236
Feb  1 2016  2:48PM,11.864,758.354,588.026,33.456,1.08,0,55.221,57.078,55.129,55.637,55.144
Feb  1 2016  2:49PM,11.865,756.402,586.296,33.529,0,0,55.098,57.208,55.252,55.544,55.236
Feb  1 2016  2:50PM,11.875,755.336,584.565,33.712,0,0,55.268,57.386,55.491,55.73,55.499
Feb  1 2016  2:51PM,11.868,752.145,581.107,33.709,2.678,0,55.098,57.131,55.467,55.791,55.329
Feb  1 2016  2:52PM,11.875,748.773,578.511,33.453,1.879,0,54.62,56.7,54.943,55.298,54.943
Feb  1 2016  2:53PM,11.873,740.26,571.765,33.459,1.08,0,54.597,56.707,54.774,55.043,54.989
Feb  1 2016  2:54PM,11.866,736.714,569.258,33.661,1.879,0,54.889,57.022,54.85,55.02,55.004
Feb  1 2016  2:55PM,11.866,732.281,564.675,33.687,1.879,0,54.912,57.053,54.819,55.05,54.835
Feb  1 2016  2:56PM,11.866,728.909,562.079,33.709,1.08,0,54.912,57.161,54.881,55.02,54.866
Feb  1 2016  2:57PM,11.871,726.78,559.744,33.737,1.08,0,55.066,57.323,54.943,55.097,54.904
Feb  1 2016  2:58PM,11.863,728.999,561.215,33.661,1.879,0,55.158,57.392,55.042,55.158,54.957
Feb  1 2016  2:59PM,11.871,730.511,562.256,33.661,1.879,0,55.219,57.306,54.772,55.003,54.926
Feb  1 2016  3:00PM,11.863,732.642,563.124,33.684,1.08,313.304,55.174,57.269,54.742,55.02,54.927
Feb  1 2016  3:01PM,11.867,731.932,562.518,33.819,0,0,55.327,57.523,54.88,55.065,55.142
Feb  1 2016  3:02PM,11.865,734.241,563.644,33.994,1.08,0,55.666,57.807,54.972,55.234,55.542
Feb  1 2016  3:03PM,11.873,733.353,562.173,34.146,1.879,0,56.02,58.076,55.172,55.396,55.696
Feb  1 2016  3:04PM,11.861,728.031,557.675,33.864,1.08,0,56.189,58.269,55.188,55.411,55.681
Feb  1 2016  3:05PM,11.87,726.257,556.291,33.943,0,0,56.458,58.6,55.465,55.665,55.842
Feb  1 2016  3:06PM,11.863,717.92,549.545,33.994,0,0,56.774,59.023,55.826,55.996,56.096
Feb  1 2016  3:07PM,11.865,717.033,548.593,34.098,1.08,0,56.974,59.108,56.019,56.281,56.25
Feb  1 2016  3:08PM,11.863,713.133,545.482,34.143,2.678,0,56.998,58.97,55.935,56.189,56.281
Feb  1 2016  3:09PM,11.873,713.137,544.62,33.844,1.879,0,56.635,58.291,55.534,55.803,55.973
Feb  1 2016  3:10PM,11.861,711.365,543.064,33.949,1.879,0,56.558,58.045,55.218,55.65,55.711
Feb  1 2016  3:11PM,11.869,706.133,538.913,33.746,1.879,0,56.281,57.552,55.002,55.333,55.611
Feb  1 2016  3:12PM,11.873,700.902,534.503,33.746,0,0,56.134,57.529,55.018,55.249,55.48
Feb  1 2016  3:13PM,11.864,686.353,522.997,33.923,1.08,0,56.265,57.698,55.233,55.287,55.595
Feb  1 2016  3:14PM,11.861,673.581,513.569,33.996,1.08,0,56.134,57.513,55.248,55.263,55.525
Feb  1 2016  3:15PM,11.866,663.38,505.006,34.047,2.678,0,55.995,57.382,55.032,55.109,55.417
Feb  1 2016  3:16PM,11.873,665.599,506.304,33.847,1.879,0,55.718,57.004,54.647,54.755,55.125
Feb  1 2016  3:17PM,11.867,669.324,508.64,33.715,1.08,0,55.279,56.527,54.293,54.347,54.755
Feb  1 2016  3:18PM,11.869,668.611,507.858,33.715,1.879,0,55.079,56.219,54.047,54.178,54.555
Feb  1 2016  3:19PM,11.861,667.724,506.906,33.67,1.879,0,54.879,56.173,53.939,53.97,54.324
Feb  1 2016  3:20PM,11.868,664.353,503.706,33.616,1.08,0,54.386,55.757,53.77,53.723,53.885
Feb  1 2016  3:21PM,11.862,660.721,500.682,33.569,1.879,0,53.77,55.287,53.354,53.415,53.354
Feb  1 2016  3:22PM,11.865,659.836,499.473,33.515,1.879,0,53.623,55.24,53.345,53.353,53.222
Feb  1 2016  3:23PM,11.864,654.07,494.974,33.639,1.08,0,53.723,55.371,53.376,53.368,53.261
Feb  1 2016  3:24PM,11.868,650.524,492.035,33.771,0,232.674,53.861,55.656,53.699,53.499,53.399
Feb  1 2016  3:25PM,11.864,644.138,486.327,33.949,0,0,54.107,56.049,53.984,53.784,53.63
Feb  1 2016  3:26PM,11.874,636.69,480.446,34.044,0,0,54.316,56.303,54.085,54.015,53.723
Feb  1 2016  3:27PM,11.865,632.786,476.813,33.901,1.08,0,54.477,56.457,54.092,54.146,53.846
Feb  1 2016  3:28PM,11.866,627.375,472.401,33.746,0,0,54.585,56.772,54.269,54.207,53.907
Feb  1 2016  3:29PM,11.873,624.714,470.325,33.85,0,0,54.838,56.918,54.461,54.461,54.16
Feb  1 2016  3:30PM,11.865,620.725,466.348,33.952,1.08,0,54.977,56.795,54.553,54.476,54.299
Feb  1 2016  3:31PM,11.872,618.329,464.098,33.743,0,0,54.622,56.44,54.229,53.998,54.014
Feb  1 2016  3:32PM,11.864,610.526,458.564,33.698,0,94.829,54.337,56.201,54.014,53.605,53.721
Feb  1 2016  3:33PM,11.868,606.089,454.843,33.679,0,0,54.175,55.986,53.967,53.567,53.436
Feb  1 2016  3:34PM,11.866,605.115,452.768,33.521,1.08,0,54.168,56.063,53.96,53.59,53.475
Feb  1 2016  3:35PM,11.862,595.183,445.158,33.746,0,29.067,54.152,56.232,54.014,53.667,53.498
Feb  1 2016  3:36PM,11.861,582.322,435.816,34.03,0,0,54.214,56.386,54.106,53.783,53.382
Feb  1 2016  3:37PM,11.867,584.537,436.42,34.053,1.08,0,54.275,56.309,53.998,53.752,53.343
Feb  1 2016  3:38PM,11.87,580.989,433.652,34.129,1.08,265.306,54.221,56.339,53.92,53.535,53.181
Feb  1 2016  3:39PM,11.868,575.401,429.846,34.138,1.08,0,54.051,56.201,53.735,53.35,53.057
Feb  1 2016  3:40PM,11.864,573.718,428.291,34.106,1.08,0,53.697,55.97,53.458,53.058,52.595
Feb  1 2016  3:41PM,11.862,567.513,423.277,33.949,1.08,0,53.42,55.454,52.966,52.627,52.342
Feb  1 2016  3:42PM,11.861,563.966,420.683,33.721,1.879,0,52.842,54.668,52.234,51.949,51.864
Feb  1 2016  3:43PM,11.867,561.393,418.865,33.673,1.879,0,52.195,53.859,51.694,51.386,51.363
Feb  1 2016  3:44PM,11.861,559.886,417.309,33.6,1.08,0,51.663,53.358,51.386,51.178,50.978
Feb  1 2016  3:45PM,11.865,557.046,414.453,33.619,1.879,0,51.548,53.389,51.301,51.132,50.793
Feb  1 2016  3:46PM,11.869,553.852,411.858,33.546,1.08,0,51.494,53.297,51.217,51.04,50.724
Feb  1 2016  3:47PM,11.865,548.444,407.275,33.647,0,0,51.579,53.258,51.317,51.209,50.87
Feb  1 2016  3:48PM,11.867,541.261,401.308,33.726,0,0,51.656,53.312,51.502,51.317,50.978
Feb  1 2016  3:49PM,11.871,541.176,400.879,33.755,0,0,51.656,53.228,51.487,51.24,50.994
Feb  1 2016  3:50PM,11.867,539.755,399.58,33.952,0,0,51.757,53.228,51.495,51.379,51.141
Feb  1 2016  3:51PM,11.87,539.135,398.023,33.856,1.879,238.016,51.772,53.428,51.625,51.471,50.824
Feb  1 2016  3:52PM,11.872,534.169,393.699,33.726,1.879,202.282,51.71,53.505,51.618,51.356,50.501
Feb  1 2016  3:53PM,11.864,515.986,381.071,33.721,0,79.383,51.656,53.566,51.64,51.301,50.254
Feb  1 2016  3:54PM,11.869,523.523,385.221,33.856,0,0,51.663,53.535,51.663,51.316,50.299
Feb  1 2016  3:55PM,11.861,524.498,384.874,34.008,0,0,51.631,53.711,51.754,51.369,50.113
Feb  1 2016  3:56PM,11.866,520.772,381.933,34.188,0,0,51.724,53.904,51.909,51.439,50.252
Feb  1 2016  3:57PM,11.869,520.063,380.982,34.185,0,69.381,51.779,53.967,51.84,51.355,50.392
Feb  1 2016  3:58PM,11.864,517.492,379.34,34.259,0,158.148,51.756,54.044,51.848,51.332,50.254
Feb  1 2016  3:59PM,11.87,515.895,377.695,34.281,1.08,0,51.732,54.174,51.902,51.37,50.03
Feb  1 2016  4:00PM,11.873,508.976,372.333,34.233,1.08,326.633,51.563,54.051,51.686,51.162,49.883
Feb  1 2016  4:01PM,11.86,512.436,374.582,34.135,0,0,51.347,53.851,51.517,50.939,49.39
Feb  1 2016  4:02PM,11.862,510.839,373.371,34.259,1.08,0,51.286,53.689,51.424,50.862,49.344
Feb  1 2016  4:03PM,11.873,508.179,370.95,34.112,1.08,240.427,50.977,53.304,51.193,50.623,49.152
Feb  1 2016  4:04PM,11.866,500.285,364.895,34.138,1.08,0,50.954,53.288,51.07,50.469,49.19
Feb  1 2016  4:05PM,11.861,471.378,344.228,34.112,1.08,0,50.885,53.135,50.739,50.215,48.905
Feb  1 2016  4:06PM,11.864,484.859,353.396,34.056,1.08,0,50.747,53.011,50.608,50.1,48.59
Feb  1 2016  4:07PM,11.87,476.522,347.255,34.135,0,0,50.67,53.089,50.577,50,48.343
Feb  1 2016  4:08PM,11.871,467.031,340.248,34.157,0,0,50.608,52.981,50.547,49.915,48.22
Feb  1 2016  4:09PM,11.866,459.848,334.195,34.287,0,12.528,50.562,53.042,50.562,49.961,47.996
Feb  1 2016  4:10PM,11.871,455.769,330.562,34.335,1.08,0,50.531,53.011,50.569,49.907,48.035
Feb  1 2016  4:11PM,11.864,451.159,327.018,34.16,0,0,50.331,52.742,50.292,49.599,47.835
Feb  1 2016  4:12PM,11.864,447.612,324.077,33.907,1.08,0,49.868,52.055,49.698,48.943,47.256
Feb  1 2016  4:13PM,11.861,446.37,323.212,33.78,1.879,0,49.283,51.378,49.129,48.358,46.771
Feb  1 2016  4:14PM,11.864,443.177,320.444,33.78,1.879,0,48.851,50.977,48.789,47.965,46.309
Feb  1 2016  4:15PM,11.86,440.961,318.11,33.732,1.08,0,48.527,50.707,48.442,47.602,45.915
Feb  1 2016  4:16PM,11.862,436.97,315.256,33.608,1.879,0,48.188,50.33,48.203,47.325,45.615
Feb  1 2016  4:17PM,11.872,433.244,311.969,33.726,1.879,0,47.934,50.037,47.995,47.125,45.268
Feb  1 2016  4:18PM,11.864,433.599,311.623,33.707,1.08,0,47.71,49.791,47.757,46.909,45.184
Feb  1 2016  4:19PM,11.872,429.608,307.817,33.833,0,325.934,47.618,49.667,47.672,46.855,45.022
Feb  1 2016  4:20PM,11.864,425.262,304.444,33.932,0,0,47.557,49.598,47.618,46.879,44.86
Feb  1 2016  4:21PM,11.865,422.246,301.33,33.98,1.08,0,47.488,49.429,47.442,46.833,44.761
Feb  1 2016  4:22PM,11.872,414.266,295.104,33.884,1.08,0,47.418,49.36,47.388,46.702,44.668
Feb  1 2016  4:23PM,11.871,405.487,288.964,33.887,0,0,47.249,49.06,47.111,46.433,44.645
Feb  1 2016  4:24PM,11.872,395.287,281.093,34.017,0,0,47.218,49.051,47.125,46.432,44.398
Feb  1 2016  4:25PM,11.868,386.064,274.088,34.09,0,0,47.125,48.966,47.094,46.401,44.36
Feb  1 2016  4:26PM,11.866,360.965,256.357,34.084,0,0,47.063,48.935,47.063,46.285,44.29
Feb  1 2016  4:27PM,11.861,360.164,255.058,33.96,0,0,46.917,48.697,46.863,45.977,44.206
Feb  1 2016  4:28PM,11.869,354.311,250.388,33.963,0,0,46.616,48.419,46.624,45.753,44.174
Feb  1 2016  4:29PM,11.866,358.123,251.77,33.963,0,0,46.307,48.048,46.461,45.613,43.942
Feb  1 2016  4:30PM,11.872,360.606,252.722,34.042,0,0,46.075,47.909,46.345,45.459,43.618
Feb  1 2016  4:31PM,11.86,356.44,249.523,33.884,0,0,45.721,47.6,46.075,45.228,43.487
Feb  1 2016  4:32PM,11.862,352.539,246.151,33.89,0,0,45.505,47.492,45.898,45.073,43.263
Feb  1 2016  4:33PM,11.862,334.537,233.438,33.954,0,8.851,45.305,47.308,45.69,44.797,42.963
Feb  1 2016  4:34PM,11.865,327.883,228.593,33.864,0,0,45.213,47.277,45.675,44.735,42.717
Feb  1 2016  4:35PM,11.862,304.293,213.026,33.988,0,0,45.043,47.077,45.552,44.574,42.509
Feb  1 2016  4:36PM,11.873,301.899,210.605,34.017,0,0,44.92,47.07,45.437,44.443,42.394
Feb  1 2016  4:37PM,11.86,294.005,204.549,34.02,0,37.325,44.782,46.923,45.29,44.319,42.216
Feb  1 2016  4:38PM,11.867,292.232,202.647,34.02,0,38.583,44.596,46.746,45.12,44.134,42.185
Feb  1 2016  4:39PM,11.87,284.781,197.111,33.944,0,2.361,44.442,46.507,44.997,43.98,41.977
Feb  1 2016  4:40PM,11.868,263.674,183.533,33.921,0,0,44.196,46.26,44.812,43.764,41.569
Feb  1 2016  4:41PM,11.858,248.151,173.066,34.093,0,0,44.003,46.152,44.627,43.61,41.368
Feb  1 2016  4:42PM,11.871,246.732,171.077,34.042,0,0,43.825,45.959,44.457,43.348,41.214
Feb  1 2016  4:43PM,11.866,245.048,169.434,33.912,0,0,43.517,45.559,44.134,43.001,40.975
Feb  1 2016  4:44PM,11.87,247.087,170.126,33.994,0,0,43.271,45.366,43.887,42.785,40.767
Feb  1 2016  4:45PM,11.865,242.742,166.753,34.025,0,0,43.077,45.234,43.701,42.592,40.704
Feb  1 2016  4:46PM,11.868,251.346,171.424,34.022,0,0,42.884,45.057,43.516,42.391,40.465
Feb  1 2016  4:47PM,11.865,254.449,173.327,34,0,0,42.692,44.818,43.377,42.237,40.365
Feb  1 2016  4:48PM,11.872,256.489,173.932,34.045,0,0,42.484,44.602,43.208,42.053,40.204
Feb  1 2016  4:49PM,11.866,253.385,172.202,33.89,1.08,0,42.322,44.417,42.992,41.806,40.095
Feb  1 2016  4:50PM,11.865,249.836,170.126,33.867,1.08,0,42.068,44.186,42.738,41.567,39.941
Feb  1 2016  4:51PM,11.865,255.778,172.893,33.715,1.879,0,41.79,43.824,42.468,41.258,39.925
Feb  1 2016  4:52PM,11.857,258.173,174.45,33.69,0,0,41.559,43.608,42.283,41.066,39.579
Feb  1 2016  4:53PM,11.87,257.82,173.586,33.721,0,0,41.405,43.516,42.121,40.92,39.672
Feb  1 2016  4:54PM,11.862,253.12,170.819,33.715,0,0,41.251,43.392,41.967,40.788,39.44
Feb  1 2016  4:55PM,11.867,250.726,168.743,33.687,1.08,0,41.089,43.238,41.774,40.619,39.286
Feb  1 2016  4:56PM,11.862,249.217,167.446,33.569,1.08,0,40.958,43.099,41.597,40.426,39.132
Feb  1 2016  4:57PM,11.869,246.733,165.802,33.569,0,0,40.85,42.976,41.505,40.311,39.086
Feb  1 2016  4:58PM,11.871,248.951,166.235,33.569,0,0,40.742,42.868,41.466,40.202,38.947
Feb  1 2016  4:59PM,11.866,244.074,162.862,33.541,0,0,40.634,42.807,41.389,40.11,38.87
Feb  1 2016  5:00PM,11.865,234.583,157.153,33.549,0,0,40.533,42.659,41.219,39.971,38.9
Feb  1 2016  5:01PM,11.865,210.903,143.488,33.544,0,301.709,40.433,42.59,41.149,39.886,38.738
Feb  1 2016  5:02PM,11.862,183.675,127.4,33.594,0,0,40.309,42.535,41.018,39.723,38.814
Feb  1 2016  5:03PM,11.859,175.516,121.692,33.47,1.879,0,40.031,42.242,40.748,39.461,38.39
Feb  1 2016  5:04PM,11.859,189.264,128.093,33.42,0,0,39.8,41.98,40.478,39.199,38.351
Feb  1 2016  5:05PM,11.87,204.605,135.616,33.369,0,0,39.554,41.788,40.263,38.984,37.975
Feb  1 2016  5:06PM,11.858,204.695,135.185,33.391,0,0,39.376,41.549,40.077,38.783,37.743
Feb  1 2016  5:07PM,11.861,205.317,135.099,33.394,0,0,39.199,41.456,39.915,38.613,37.573
Feb  1 2016  5:08PM,11.862,205.672,135.012,33.344,1.08,0,38.975,41.21,39.707,38.413,37.381
Feb  1 2016  5:09PM,11.868,202.745,133.196,33.321,0,358.333,38.828,41.101,39.599,38.258,37.45
Feb  1 2016  5:10PM,11.865,198.044,130.515,33.344,0,0,38.697,40.939,39.46,38.135,37.118
Feb  1 2016  5:11PM,11.86,192.546,126.882,33.397,1.08,0,38.535,40.831,39.313,38.019,37.056
Feb  1 2016  5:12PM,11.859,189.086,124.287,33.372,0,0,38.365,40.692,39.159,37.865,36.794
Feb  1 2016  5:13PM,11.862,184.031,121.001,33.271,1.08,0,38.218,40.499,39.043,37.733,36.84
Feb  1 2016  5:14PM,11.862,179.064,117.714,33.324,0,0,38.065,40.361,38.889,37.564,36.486
Feb  1 2016  5:15PM,11.863,174.364,114.687,33.271,1.08,0,37.919,40.207,38.743,37.425,36.47
Feb  1 2016  5:16PM,11.87,170.107,111.573,33.248,1.08,0,37.726,39.999,38.566,37.233,36.232
Feb  1 2016  5:17PM,11.865,166.736,108.978,33.194,1.08,0,37.564,39.899,38.396,37.041,36.101
Feb  1 2016  5:18PM,11.87,160.528,105.259,33.147,1.08,0,37.379,39.667,38.211,36.84,35.931
Feb  1 2016  5:19PM,11.866,152.546,100.675,33.076,1.08,0,37.186,39.474,38.003,36.601,35.961
Feb  1 2016  5:20PM,11.866,147.491,97.388,33.051,1.08,0,37.009,39.289,37.825,36.361,35.645
Feb  1 2016  5:21PM,11.861,145.363,95.4,33.068,1.08,0,36.831,39.104,37.625,36.146,35.506
Feb  1 2016  5:22PM,11.86,141.017,92.026,33.048,0,0,36.669,38.926,37.47,35.968,35.359
Feb  1 2016  5:23PM,11.858,135.608,88.654,33.102,0,0,36.499,38.749,37.316,35.791,35.282
Feb  1 2016  5:24PM,11.868,128.779,84.416,33.102,0,0,36.33,38.541,37.177,35.636,35.066
Feb  1 2016  5:25PM,11.865,122.393,80.783,33.099,0,0,36.152,38.363,36.999,35.451,35.089
Feb  1 2016  5:26PM,11.87,117.603,77.496,33.071,0,0,35.974,38.209,36.853,35.289,34.95
Feb  1 2016  5:27PM,11.865,111.839,73.691,33.124,0,0,35.79,38.039,36.691,35.127,34.557
Feb  1 2016  5:28PM,11.867,106.073,69.971,33.074,0,0,35.597,37.854,36.514,34.958,34.572
Feb  1 2016  5:29PM,11.86,99.599,65.82,33.102,0,0,35.42,37.639,36.352,34.757,34.31
Feb  1 2016  5:30PM,11.869,92.592,61.495,33.079,0,0,35.219,37.438,36.19,34.588,34.256
Feb  1 2016  5:31PM,11.859,85.231,57.257,33.079,0,0,35.042,37.253,35.998,34.387,33.902
Feb  1 2016  5:32PM,11.858,80.353,53.971,32.981,0,0,34.819,37.007,35.79,34.179,33.771
Feb  1 2016  5:33PM,11.869,75.121,50.425,32.93,0,0,34.588,36.776,35.582,33.971,33.725
Feb  1 2016  5:34PM,11.865,70.332,47.138,32.905,0,0,34.333,36.544,35.373,33.755,33.385
Feb  1 2016  5:35PM,11.859,65.631,44.284,32.91,0,0,34.079,36.328,35.165,33.555,33.301
Feb  1 2016  5:36PM,11.867,59.245,40.564,32.8,0,0,33.817,36.113,34.957,33.347,33.016
Feb  1 2016  5:37PM,11.862,55.609,37.97,32.68,0,0,33.569,35.888,34.756,33.13,32.776
Feb  1 2016  5:38PM,11.859,51.973,35.634,32.674,0,0,33.337,35.695,34.555,32.906,32.513
Feb  1 2016  5:39PM,11.861,47.095,32.867,32.578,0,0,33.105,35.44,34.338,32.705,32.281
Feb  1 2016  5:40PM,11.866,43.547,30.705,32.553,0,0,32.889,35.262,34.137,32.496,32.181
Feb  1 2016  5:41PM,11.866,42.838,29.667,32.471,0,0,32.674,35.031,33.937,32.289,31.865
Feb  1 2016  5:42PM,11.86,39.201,27.764,32.48,0,0,32.458,34.846,33.752,32.103,31.872
Feb  1 2016  5:43PM,11.858,32.106,25.602,32.477,0,0,32.273,34.654,33.567,31.919,31.703
Feb  1 2016  5:44PM,11.862,26.696,23.526,32.395,0,0,32.088,34.453,33.382,31.734,31.518
Feb  1 2016  5:45PM,11.868,24.035,21.104,32.325,0,0,31.911,34.245,33.205,31.541,31.156
Feb  1 2016  5:46PM,11.868,20.488,17.904,32.277,0,0,31.734,34.061,33.013,31.349,31.187
Feb  1 2016  5:47PM,11.86,17.472,15.309,32.175,0,0,31.563,33.859,32.842,31.155,31.016
Feb  1 2016  5:48PM,11.867,15.521,13.406,32.204,0,0,31.409,33.651,32.673,30.978,30.854
Feb  1 2016  5:49PM,11.857,14.368,12.022,32.178,0,0,31.254,33.527,32.502,30.792,30.661
Feb  1 2016  5:50PM,11.866,12.949,10.725,32.178,0,0,31.108,33.35,32.341,30.638,30.569
Feb  1 2016  5:51PM,11.86,10.82,8.909,32.131,0,0,30.961,33.226,32.201,30.499,30.237
Feb  1 2016  5:52PM,11.858,8.337,6.833,32.105,0,0,30.822,33.064,32.055,30.352,30.298
Feb  1 2016  5:53PM,11.868,6.741,5.449,32.083,0,0,30.691,32.941,31.916,30.206,29.92
Feb  1 2016  5:54PM,11.856,6.031,4.844,32.055,0,0,30.56,32.794,31.769,30.043,29.828
Feb  1 2016  5:55PM,11.859,5.588,4.411,32.035,0,0,30.436,32.616,31.607,29.881,29.951
Feb  1 2016  5:56PM,11.857,4.612,3.546,32.063,0,0,30.321,32.493,31.476,29.727,29.589
Feb  1 2016  5:57PM,11.862,3.548,2.508,32.038,0,0,30.22,32.346,31.353,29.588,29.719
Feb  1 2016  5:58PM,11.864,2.661,1.816,32.026,0,0,30.112,32.285,31.237,29.434,29.357
Feb  1 2016  5:59PM,11.861,1.862,0.951,32.035,0,0,30.004,32.13,31.113,29.295,29.526
Feb  1 2016  6:00PM,11.855,1.064,0.259,32.012,0,0,29.888,32.022,31.005,29.187,29.418
Feb  1 2016  6:02PM,11.858,-0.798,-1.211,32.012,0,0,29.663,31.759,30.78,28.97,29.216
Feb  1 2016  6:03PM,11.859,-1.685,-1.989,31.959,0,0,29.555,31.628,30.664,28.846,28.869
Feb  1 2016  6:04PM,11.856,-2.661,-2.681,31.962,0,0,29.417,31.528,30.557,28.739,28.708
Feb  1 2016  6:05PM,11.857,-3.459,-3.46,31.914,0,0,29.293,31.374,30.426,28.6,28.592
Feb  1 2016  6:06PM,11.863,-4.257,-4.065,31.936,0,0,29.162,31.25,30.31,28.476,28.469
Feb  1 2016  6:07PM,11.854,-4.701,-4.498,31.891,0,0,29.039,31.15,30.187,28.384,28.638
Feb  1 2016  6:08PM,11.866,-5.056,-4.757,31.863,0,0,28.923,31.049,30.117,28.291,28.53
Feb  1 2016  6:09PM,11.866,-5.144,-4.93,31.863,0,0,28.799,30.979,30.016,28.19,28.113
Feb  1 2016  6:10PM,11.866,-5.322,-5.19,31.815,0,0,28.683,30.841,29.924,28.121,28.036
Feb  1 2016  6:11PM,11.862,-5.588,-5.363,31.815,0,0,28.598,30.779,29.862,28.044,28.128
Feb  1 2016  6:12PM,11.864,-5.588,-5.449,31.736,0,0,28.537,30.717,29.8,27.982,27.874
Feb  1 2016  6:13PM,11.86,-5.676,-5.536,31.644,0,0,28.468,30.64,29.724,27.905,27.851
Feb  1 2016  6:14PM,11.858,-5.765,-5.795,31.644,0,0,28.39,30.57,29.646,27.82,27.851
Feb  1 2016  6:15PM,11.858,-6.031,-5.795,31.647,0,0,28.305,30.478,29.569,27.766,27.774
Feb  1 2016  6:16PM,11.866,-6.031,-5.795,31.666,0,0,28.212,30.385,29.484,27.688,27.704
Feb  1 2016  6:17PM,11.858,-6.031,-5.795,31.647,0,0,28.15,30.33,29.429,27.642,27.634
Feb  1 2016  6:18PM,11.863,-6.031,-5.709,31.596,0,0,28.088,30.261,29.39,27.572,27.572
Feb  1 2016  6:19PM,11.862,-5.943,-5.795,31.568,0,0,28.064,30.206,29.343,27.548,27.517
Feb  1 2016  6:20PM,11.855,-6.031,-5.709,31.548,0,0,28.002,30.159,29.273,27.501,27.47
Feb  1 2016  6:21PM,11.859,-6.031,-5.795,31.466,0,0,27.955,30.074,29.242,27.455,27.424
Feb  1 2016  6:22PM,11.856,-6.031,-5.882,31.396,0,0,27.916,30.043,29.165,27.408,27.385
Feb  1 2016  6:23PM,11.861,-6.031,-6.055,31.292,0,0,27.854,30.004,29.103,27.354,27.361
Feb  1 2016  6:24PM,11.86,-6.031,-6.055,31.174,0,0,27.785,29.942,29.056,27.284,27.315
Feb  1 2016  6:25PM,11.857,-6.031,-6.228,31.022,0,0,27.73,29.826,28.978,27.191,27.298
Feb  1 2016  6:26PM,11.856,-6.031,-6.228,30.965,0,0,27.691,29.779,28.886,27.098,27.314
Feb  1 2016  6:27PM,11.854,-5.854,-6.401,30.867,0,0,27.637,29.71,28.809,27.021,27.321
Feb  1 2016  6:28PM,11.858,-5.676,-6.574,30.763,0,0,27.598,29.625,28.715,26.928,27.329
Feb  1 2016  6:29PM,11.863,-5.588,-6.66,30.69,0,34.651,27.568,29.594,28.662,26.859,27.344
